SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,REGION_RATING_CLIENT_W_CITY,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21
125648,0,Cash loans,F,N,Y,0,135000,490495.5,26262,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,-14224,-950,-6678,-4822,1,1,0,1,0,0,Medicine staff,2,0,0,0,0,1,1,Medicine,0.5022171026134231,0.24491658429320226,0.5352762504724826,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176807,0,Cash loans,F,N,Y,1,90000,448299,18990,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009175,-17713,-1179,-1400,-1253,1,1,0,1,0,0,Core staff,2,0,0,0,0,0,0,Kindergarten,0.7592663702281588,0.7158431607438978,0.5154953751603267,0,5,0,-1238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247546,0,Cash loans,F,N,Y,0,202500,808650,23773.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009175,-16235,-2443,-3328,-45,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Self-employed,0.5022171026134231,0.2676841421037464,0.15380258630671767,0,0,0,-1710,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166460,0,Cash loans,F,Y,N,1,135000,568800,15133.5,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010643,-14858,-272,-8430,-4931,1,1,0,1,0,0,Sales staff,2,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.6388810521615198,0.38079968264891495,0,0,0,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
135431,0,Cash loans,F,N,Y,0,99000,80865,5881.5,Unaccompanied,Pensioner,Lower secondary,Married,House / apartment,0.00963,-23854,365243,-3942,-3447,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.5349656503572625,0.7530673920730478,0,0,0,-392,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181727,0,Cash loans,M,Y,Y,2,180000,484789.5,26428.5,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.018634,-12316,-5260,-2534,-3785,1,1,1,1,1,0,Laborers,2,0,0,0,0,0,0,Self-employed,0.5022171026134231,0.4914306304360946,0.5352762504724826,0,4,0,-760,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312430,0,Cash loans,F,N,N,3,270000,518562,22972.5,Unaccompanied,State servant,Secondary / secondary special,Married,Rented apartment,0.010006,-12372,-4502,-4901,-4635,1,1,0,1,0,0,Medicine staff,1,0,0,0,0,0,0,Other,0.6578143691764693,0.6444019130508168,0.6910212267577837,0,5,0,-406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141244,0,Cash loans,F,N,N,0,135000,675000,35964,Unaccompanied,Working,Higher education,Separated,House / apartment,0.026392,-22381,-5298,-12453,-4065,1,1,1,1,1,0,Laborers,2,0,0,0,0,0,0,School,0.5022171026134231,0.1489832106679998,0.5352762504724826,0,5,0,-1269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345125,0,Cash loans,M,Y,Y,0,157500,560664,16524,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00702,-22413,365243,-8828,-4663,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.6567650137326755,0.6778812861916539,0.7850520263728172,2,2,2,-2219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105273,0,Cash loans,F,N,N,0,135000,675000,21906,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.022625,-13305,-244,-7279,-4143,1,1,0,1,0,0,Sales staff,2,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.4665453388864004,0.5762088360175724,1,3,1,-1581,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168020,0,Cash loans,F,Y,Y,0,117000,443088,31639.5,Family,Working,Higher education,Married,House / apartment,0.008625,-11285,-1953,-359,-3781,1,1,1,1,1,0,Laborers,2,0,0,0,0,0,0,Business Entity Type 2,0.6883792566034891,0.2058902647357638,0.38079968264891495,0,0,0,-1833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226878,0,Cash loans,F,N,N,0,184500,675000,24246,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,0.00702,-14720,-3503,-737,-5049,1,1,1,1,0,0,High skill tech staff,2,0,0,0,0,0,0,Security Ministries,0.5022171026134231,0.6278932616840791,0.40314167665875134,0,0,0,-1718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229873,0,Cash loans,F,N,Y,0,202500,1540867.5,42372,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006008,-18874,-2352,-11550,-2429,1,1,1,1,0,0,Laborers,2,0,0,0,0,1,1,Industry: type 11,0.5022171026134231,0.4494911611559818,0.746300213050371,0,0,0,-1014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238487,0,Cash loans,M,N,Y,0,112500,299250,8356.5,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.007120000000000001,-13424,-631,-6493,-3924,1,1,0,1,0,0,Security staff,2,0,0,0,0,0,0,Security,0.44701734276696703,0.1942664499695638,0.4920600938649263,0,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153066,0,Cash loans,F,N,N,0,216000,1288350,34114.5,Unaccompanied,State servant,Higher education,Married,House / apartment,0.025164,-21627,-3524,-6971,-4528,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Other,0.5022171026134231,0.2595385934946045,0.5190973382084597,0,0,0,-7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
415618,0,Cash loans,F,N,N,0,144000,1042560,34587,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006296,-18793,-4238,-9988,-2325,1,1,0,1,1,0,Laborers,3,0,0,0,0,0,0,Other,0.5022171026134231,0.7172422337539632,0.4241303111942548,0,0,0,-1511,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415403,1,Cash loans,M,N,N,0,180000,508495.5,24592.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00702,-11991,-3418,-2835,-3325,1,1,1,1,0,0,Laborers,2,0,0,0,0,0,0,Transport: type 4,0.5022171026134231,0.1923160541736026,0.33285056416487313,0,0,0,-1854,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242621,0,Cash loans,F,Y,Y,1,292500,688500,36810,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.026392,-13718,-3388,-7561,-3937,1,1,0,1,0,0,Accountants,2,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.7063467651895643,0.4418358231994413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247024,0,Cash loans,M,Y,Y,0,360000,1762110,48586.5,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.030755,-17513,365243,-1348,-1022,1,0,0,1,1,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.6998373623914819,0.2471909382666521,0,0,0,-176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226385,1,Cash loans,M,N,N,0,180000,607041,29331,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.006852,-12455,-1051,-6317,-4232,1,1,0,1,0,0,Laborers,3,0,0,0,0,0,0,School,0.5022171026134231,0.030246360132370694,0.6690566947824041,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328049,0,Revolving loans,F,N,Y,1,67500,202500,10125,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-12117,-2756,-1240,-3588,1,1,0,1,0,0,Sales staff,2,0,0,0,0,1,1,Self-employed,0.5022171026134231,0.7142257294512249,0.5352762504724826,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277868,0,Revolving loans,M,Y,Y,0,157500,270000,13500,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.025164,-11352,-728,-1477,-3997,1,1,0,1,0,0,Managers,2,0,0,0,0,0,0,Business Entity Type 3,0.6808135846460582,0.6917981986227693,0.5814837058057234,0,0,0,-763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231477,0,Cash loans,F,N,N,0,90000,916470,26928,Unaccompanied,Working,Higher education,Married,House / apartment,0.018634,-10575,-1767,-1014,-1623,1,1,1,1,0,0,Laborers,2,0,0,0,0,0,0,Business Entity Type 3,0.2244506328863156,0.6446373910720705,0.5954562029091491,0,0,0,-444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113920,0,Cash loans,F,N,Y,0,90000,360000,17509.5,Family,Working,Secondary / secondary special,Married,House / apartment,0.030755,-17790,-10456,-9959,-1334,1,1,1,1,1,0,Laborers,2,0,0,0,0,1,1,Business Entity Type 3,0.5022171026134231,0.6280260915964064,0.7091891096653581,0,2,0,-1694,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346059,0,Cash loans,F,N,Y,1,202500,275040,10498.5,Unaccompanied,State servant,Incomplete higher,Married,House / apartment,0.072508,-15534,-6030,-9651,-4521,1,1,0,1,0,0,Laborers,1,0,0,0,0,0,0,Government,0.5022171026134231,0.4747717347711582,0.18303516721781032,0,0,0,-2452,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207846,0,Cash loans,F,N,Y,0,112500,675000,32472,Family,Working,Secondary / secondary special,Married,House / apartment,0.0105,-18441,-508,-10629,-1985,1,1,0,1,0,0,Laborers,3,0,0,0,0,0,0,Transport: type 4,0.5022171026134231,0.6386741767078266,0.8106180215523969,0,2,0,-1928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104192,0,Cash loans,F,N,N,0,81000,630000,20322,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.035792000000000004,-18736,-3827,-5973,-2283,1,1,1,1,1,0,Sales staff,2,0,0,0,0,0,0,Self-employed,0.5022171026134231,0.4361438069099996,0.5352762504724826,0,0,0,-1219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379204,0,Revolving loans,F,N,Y,1,90000,180000,9000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-12877,-1802,-2486,-4390,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Transport: type 4,0.6745987068496118,0.4684506648236359,0.5620604831738043,0,0,0,-1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237566,0,Cash loans,F,N,N,1,360000,1327500,52776,Unaccompanied,Commercial associate,Higher education,Separated,Rented apartment,0.018209,-12611,-2167,-4,-4087,1,1,0,1,0,0,Core staff,3,0,0,0,0,0,0,Realtor,0.5753255412928979,0.5358577238370549,0.19182160241360605,0,0,0,-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167290,0,Cash loans,F,N,Y,1,108000,308133,13702.5,Unaccompanied,State servant,Secondary / secondary special,Separated,House / apartment,0.00702,-14554,-2030,-5263,-4396,1,1,0,1,0,0,High skill tech staff,2,0,0,0,0,0,0,School,0.7671336241229135,0.5003790992576441,0.5100895276257282,0,0,0,-1802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110216,0,Cash loans,F,N,Y,0,180000,1125171,44752.5,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.010006,-22620,365243,-3394,-5010,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.6271529261889561,0.5465701996906603,0.4471785780453068,0,4,0,-1479,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405912,1,Cash loans,M,Y,Y,0,135000,1288350,37800,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-16089,-4188,-1375,-4179,1,1,0,1,0,0,Drivers,3,0,0,0,0,0,0,Transport: type 4,0.5022171026134231,0.3987944610075859,0.6642482627052363,0,0,0,-535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114738,0,Cash loans,M,N,Y,0,225000,975771,28660.5,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.007114,-16496,-338,-220,-51,1,1,0,1,0,0,Medicine staff,2,0,0,0,0,0,0,Medicine,0.4224958087543977,0.4226268487717997,0.18195910978627847,0,0,0,-113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384143,0,Cash loans,F,Y,Y,2,180000,505665,24723,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-15988,-872,-3999,-3932,1,1,0,1,0,0,Accountants,1,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.7117556116007366,0.5352762504724826,0,0,0,-3377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
284778,0,Cash loans,F,N,N,0,90000,938034,30258,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.011657,-18618,-7842,-5213,-2171,1,1,1,1,1,0,Medicine staff,1,0,0,0,0,0,0,Medicine,0.5022171026134231,0.722108165694097,0.5262949398096192,0,3,0,-371,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194525,0,Revolving loans,F,N,Y,0,270000,495000,24750,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.018801,-18219,-3618,-5524,-1753,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Business Entity Type 3,0.757218220792219,0.6114756584612108,0.5971924268337128,0,0,0,-2164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271538,0,Cash loans,M,Y,Y,1,405000,512064,24903,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,0.072508,-17017,-3771,-90,-539,1,1,0,1,0,0,Managers,1,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.7110777003253653,0.5028782772082183,0,3,0,-908,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151520,0,Cash loans,M,Y,Y,0,112500,454500,19386,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.016612000000000002,-19165,365243,-9153,-2567,1,0,0,1,1,0,Laborers,2,0,0,0,0,0,0,XNA,0.8045652732827687,0.6266611133851432,0.7688075728291359,0,0,0,-2531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
228699,0,Cash loans,F,N,Y,0,225000,760225.5,32337,Family,Working,Secondary / secondary special,Married,House / apartment,0.031329,-17673,-2937,-6506,-1227,1,1,0,1,0,0,Laborers,2,0,0,0,0,1,1,Postal,0.5022171026134231,0.6201566386281793,0.622922000268356,0,0,0,-2673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360027,0,Cash loans,M,Y,N,0,90000,454500,14661,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.00702,-21997,-2538,-4365,-4689,1,1,1,1,1,0,Security staff,2,0,0,0,0,1,1,Security,0.5022171026134231,0.6536615722106857,0.5849900404894085,0,1,0,-842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139807,0,Cash loans,F,N,N,0,90000,305221.5,20524.5,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,0.020713,-11555,-897,-3717,-4125,1,1,0,1,0,0,Sales staff,3,0,0,0,1,1,0,Business Entity Type 3,0.2794046984629253,0.7349979701943912,0.6674577419214722,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207391,0,Cash loans,F,Y,N,0,270000,1305000,42097.5,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.010032,-11051,-2328,-5221,-3195,1,1,1,1,0,0,High skill tech staff,2,0,0,0,0,0,0,Business Entity Type 3,0.3005437045057937,0.6738572787923236,0.7394117535524816,0,0,0,-1343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249396,0,Cash loans,F,N,N,0,67500,540000,19395,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-16255,-4231,-4156,-4256,1,1,1,1,0,0,Core staff,2,0,0,0,0,1,1,Postal,0.4519212448570054,0.5993832251682167,0.6313545365850379,0,1,0,-1781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359701,0,Cash loans,M,N,N,0,270000,298512,32278.5,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.010032,-10171,-1021,-4213,-2821,1,1,0,1,0,0,Security staff,2,0,0,0,0,0,0,Industry: type 9,0.2010068679816408,0.6109040388451604,0.4578995512067301,0,0,0,-406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327623,0,Cash loans,F,N,Y,0,79560,770328,25164,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.014464,-21085,365243,-6041,-4595,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.2858978721410488,0.2925880073368475,0,0,0,-1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351515,1,Cash loans,F,Y,Y,0,180000,545040,26640,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,-10474,-2371,-5306,-1592,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.7568491171502658,0.07105512466873665,0,1,0,-1194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255463,0,Cash loans,F,N,Y,0,202500,1053000,44743.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007120000000000001,-13983,-2841,-376,-1747,1,1,1,1,0,0,Laborers,2,0,0,0,0,0,0,Industry: type 4,0.5991588521060698,0.18483176632893286,0.3606125659189888,0,0,0,-802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170126,0,Cash loans,F,Y,Y,0,135000,454500,30370.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-18807,-7381,-4290,-2346,1,1,0,1,1,0,Laborers,2,0,0,0,0,0,0,Self-employed,0.5022171026134231,0.6537358268807013,0.5352762504724826,1,3,0,-292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183143,0,Cash loans,F,N,Y,0,135000,592560,36139.5,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.030755,-15301,-1178,-3248,-4462,1,1,0,1,0,0,Sales staff,2,0,0,0,0,0,0,Self-employed,0.5022171026134231,0.6057406820362303,0.5352762504724826,0,3,0,-500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367106,0,Cash loans,F,N,Y,0,153000,852088.5,36229.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-17641,-1308,-6261,-1200,1,1,0,1,0,0,Sales staff,2,0,0,0,0,0,0,Other,0.7419197488309747,0.647986549517056,0.4956658291397297,0,0,0,-3045,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110107,0,Cash loans,F,N,Y,1,144000,888840,29506.5,Other_B,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020713,-16689,-281,-9671,-231,1,1,0,1,1,0,Laborers,3,0,0,0,0,0,0,Business Entity Type 2,0.5022171026134231,0.16061158051871488,0.5352762504724826,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228443,0,Cash loans,F,Y,Y,0,306000,582804,29884.5,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006629,-22732,365243,-4749,-4749,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.8534057859044434,0.31867943770003193,0.32173528219668485,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121214,0,Cash loans,F,Y,N,1,135000,254700,14751,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.010032,-14442,-2178,-2662,-4608,1,1,1,1,0,0,Sales staff,2,0,0,0,0,0,0,Self-employed,0.5022171026134231,0.28149858818063617,0.44539624156083396,0,0,0,-1170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160729,0,Cash loans,F,N,N,0,292500,351130.5,24435,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.04622,-22639,365243,-14904,-4419,1,0,0,1,0,0,Laborers,1,0,0,0,0,0,0,XNA,0.5022171026134231,0.2842488757610517,0.5352762504724826,0,0,0,-1812,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310153,0,Cash loans,F,N,Y,0,247500,1035000,33516,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,0.010006,-19528,365243,-633,-3065,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.5826536129270661,0.7419659429582233,0.3296550543128238,0,0,0,-1902,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222509,0,Cash loans,M,Y,Y,0,270000,728460,44563.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-20049,-2361,-2701,-2702,1,1,0,1,1,0,Drivers,2,0,1,1,0,1,1,Business Entity Type 3,0.4882241384171511,0.4460413610253327,0.190705947811054,0,6,0,-846,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
336780,0,Cash loans,F,N,Y,1,157500,746280,59094,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-15734,-472,-7305,-5174,1,1,0,1,1,1,Laborers,1,0,0,0,0,1,1,Business Entity Type 3,0.30886009596760633,0.553967765380652,0.7136313997323308,0,0,0,-1673,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110271,0,Revolving loans,M,Y,Y,1,112500,270000,13500,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.014464,-19510,-738,-959,-3049,1,1,0,1,0,0,Drivers,2,0,0,0,0,1,1,Industry: type 1,0.5022171026134231,0.30209405603682826,0.5352762504724826,0,0,0,-2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234722,0,Cash loans,F,N,N,0,74250,98910,7524,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.019101,-23792,365243,-11957,-4127,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.7546734802134764,0.8061492814355136,0,0,0,-2534,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225080,0,Cash loans,F,N,Y,0,135000,651600,27738,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-17872,-5584,-7479,-1417,1,1,0,1,0,0,Sales staff,2,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.5442225517058061,0.5352762504724826,1,3,1,-1617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411065,0,Cash loans,M,Y,N,0,180000,592560,35937,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.035792000000000004,-12488,-615,-6569,-4200,1,1,0,1,0,0,Laborers,2,0,0,0,0,1,1,Transport: type 4,0.5022171026134231,0.35881498074363216,0.7850520263728172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365788,0,Cash loans,F,N,Y,2,45000,121500,4707,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.018209,-11584,-4062,-243,-2741,1,1,1,1,0,0,Core staff,3,0,0,0,0,1,1,Medicine,0.3861879134857257,0.5811980048775565,0.4014074137749511,0,1,0,-2418,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345995,0,Cash loans,F,N,Y,1,157500,755190,32125.5,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.0105,-17135,-1839,-7290,-693,1,1,0,1,1,0,Managers,3,0,0,0,0,0,0,Advertising,0.5278956293430036,0.5778249857903226,0.5028782772082183,1,2,0,-862,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130811,0,Cash loans,F,N,N,0,135000,755190,29677.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,-14273,-1171,-6056,-4023,1,1,0,1,0,0,Sales staff,2,0,0,0,0,0,0,Self-employed,0.5022171026134231,0.7003470061198249,0.5549467685334323,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324814,0,Revolving loans,F,Y,Y,0,180000,270000,13500,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.01885,-12700,-2636,-379,-4568,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Medicine,0.8887065859582438,0.5975229815419537,0.6195277080511546,0,0,0,-519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370466,0,Cash loans,M,Y,Y,0,270000,497520,39438,Family,Working,Higher education,Married,House / apartment,0.020713,-10127,-1227,-4576,-2712,1,1,0,1,0,0,Laborers,3,0,0,0,1,1,0,Business Entity Type 3,0.5022171026134231,0.3880396875693911,0.3441550073724169,0,1,0,-556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
